,Dataset_ID,Category,Capabilities,Product_Weight,Control_Weight,Product_Weighted_Score,Control_Weighted_Score,Product_Score,Control_Score,Total_Score,RE_Min,RE_Max,RC_Min,RC_Max,ALE
598,25,Process,process_5,3400,1450,3250,4600,0.9558823529411765,3.1724137931034484,1.6185567010309279,4718723,802202,860713,1950747,1706791
599,25,Process,process_6,2800,650,4800,3200,1.7142857142857142,4.923076923076923,2.318840579710145,4509566,625449,936069,3475212,4823713
600,26,Architecture,Data at rest encryption,1200,150,2700,4050,2.25,27.0,5.0,1495848,5851141,1003578,2137976,2402061
601,26,Architecture,Data in motion encryption,3450,3300,2150,3900,0.6231884057971014,1.1818181818181819,0.8962962962962963,1119226,467721,669535,914453,4986351
602,26,Architecture,Secure edge access,3400,4450,50,4250,0.014705882352941176,0.9550561797752809,0.5477707006369427,271327,6951893,1504073,1217612,7216050
603,26,Architecture,Segmentation,4600,1950,850,700,0.18478260869565216,0.358974358974359,0.2366412213740458,905620,6007516,1560145,2736341,1565913
604,26,Architecture,Threat intelligence,1450,400,2850,1150,1.9655172413793103,2.875,2.1621621621621623,340841,7642214,1426465,3336601,839685
605,26,Architecture,Visibility,4350,4150,2000,650,0.45977011494252873,0.1566265060240964,0.31176470588235294,1486645,6712582,888172,1170619,1606513
606,26,Hygiene,Access control,450,1500,4900,4450,10.88888888888889,2.966666666666667,4.794871794871795,714183,3900853,807064,1774342,2226230
607,26,Hygiene,Configuration control,500,3450,4800,4550,9.6,1.318840579710145,2.367088607594937,1899711,8618666,442651,1873178,3032673
608,26,Hygiene,Identity and access management,3650,850,3750,900,1.0273972602739727,1.0588235294117647,1.0333333333333334,539496,6872786,1077583,985328,7026943
609,26,Hygiene,Logging / analytics,4900,2250,900,3200,0.1836734693877551,1.4222222222222223,0.5734265734265734,647397,4652594,407592,3289235,7188924
610,26,Hygiene,Strong key management,2850,950,4850,4900,1.7017543859649122,5.157894736842105,2.5657894736842106,594504,2656372,1475956,833184,3670976
611,26,Hygiene,Vulnerability scanning,1650,3150,3350,1650,2.0303030303030303,0.5238095238095238,1.0416666666666667,3627975,5909878,1154826,3220878,4045629
612,26,Operations,Break & inspect,3650,300,3550,4600,0.9726027397260274,15.333333333333334,2.0632911392405062,1870704,8136068,697729,428366,7211629
613,26,Operations,"EDR, XDR",2400,2600,4150,950,1.7291666666666667,0.36538461538461536,1.02,4670087,4026149,1491627,1658412,4965412
614,26,Operations,Real-time analytics,150,400,1150,3100,7.666666666666667,7.75,7.7272727272727275,4530504,6652894,1602997,1510936,2381220
615,26,Operations,Sandboxing,2950,1100,4300,250,1.4576271186440677,0.22727272727272727,1.123456790123457,1093025,6761023,1304893,3167229,1089104
616,26,Operations,Security operations oversight,3250,700,3300,4150,1.0153846153846153,5.928571428571429,1.8860759493670887,4213696,9284678,1618381,2158086,6459065
617,26,Operations,Synchronized policy enforcement,1850,4250,1000,2750,0.5405405405405406,0.6470588235294118,0.6147540983606558,5249581,5379577,656158,1972019,505905
618,26,Process,process_1,850,3250,4300,3800,5.0588235294117645,1.1692307692307693,1.975609756097561,4050352,8459283,1212921,1975902,4301467
619,26,Process,process_2,1250,4750,3800,4950,3.04,1.0421052631578946,1.4583333333333333,2715894,11152139,272379,2380233,1883247
620,26,Process,process_3,900,4450,4100,850,4.555555555555555,0.19101123595505617,0.9252336448598131,3624484,10093614,795531,1431158,967682
621,26,Process,process_4,1250,2700,1250,2700,1.0,1.0,1.0,2149374,9778359,902010,446003,7107788
622,26,Process,process_5,1450,450,4100,3100,2.8275862068965516,6.888888888888889,3.789473684210526,4695395,4915828,462307,2323143,7122454
623,26,Process,process_6,4500,800,1600,450,0.35555555555555557,0.5625,0.3867924528301887,2941839,10637426,181274,3065156,7615962
624,27,Architecture,Data at rest encryption,3600,900,1450,4050,0.4027777777777778,4.5,1.2222222222222223,2570305,8250668,1752297,418350,1434543
625,27,Architecture,Data in motion encryption,250,3250,2250,4500,9.0,1.3846153846153846,1.9285714285714286,1786391,8740048,849018,2047774,752473
626,27,Architecture,Secure edge access,4950,2650,3300,3350,0.6666666666666666,1.2641509433962264,0.875,3684499,4374911,864494,3524147,2353918
627,27,Architecture,Segmentation,1900,4950,1000,1100,0.5263157894736842,0.2222222222222222,0.30656934306569344,2487130,6294101,692328,1772429,5836999
628,27,Architecture,Threat intelligence,1250,2300,2350,3400,1.88,1.4782608695652173,1.619718309859155,2901157,3727058,1509929,2008055,6976203
629,27,Architecture,Visibility,800,1950,450,50,0.5625,0.02564102564102564,0.18181818181818182,3325399,8480199,1638797,2917511,1940735
630,27,Hygiene,Access control,4600,1750,4350,1700,0.9456521739130435,0.9714285714285714,0.952755905511811,4165542,4701385,816008,1381291,710273
631,27,Hygiene,Configuration control,500,3400,500,1550,1.0,0.45588235294117646,0.5256410256410257,1191658,2145095,1706237,539910,2649848
632,27,Hygiene,Identity and access management,300,250,1950,600,6.5,2.4,4.636363636363637,3539508,9684625,1665588,1726757,6571882
633,27,Hygiene,Logging / analytics,4900,2150,3300,50,0.673469387755102,0.023255813953488372,0.475177304964539,1960855,3736069,1038959,3025256,948872
634,27,Hygiene,Strong key management,3350,1550,1700,3300,0.5074626865671642,2.129032258064516,1.0204081632653061,2731294,2639159,138264,1628641,2438448
635,27,Hygiene,Vulnerability scanning,2500,2850,550,3200,0.22,1.1228070175438596,0.7009345794392523,604713,9695117,174766,2387839,4357026
636,27,Operations,Break & inspect,1500,2950,2800,3450,1.8666666666666667,1.1694915254237288,1.404494382022472,2806905,9961696,937307,1555735,1611429
637,27,Operations,"EDR, XDR",300,1500,4400,2100,14.666666666666666,1.4,3.611111111111111,2065402,10019073,1642419,1135516,1754766
638,27,Operations,Real-time analytics,2400,3650,900,800,0.375,0.2191780821917808,0.2809917355371901,797027,2790053,1265233,1671957,5992038
639,27,Operations,Sandboxing,2600,650,1650,2050,0.6346153846153846,3.1538461538461537,1.1384615384615384,5204084,6457522,1526946,3253198,283577
640,27,Operations,Security operations oversight,4350,1400,3350,650,0.7701149425287356,0.4642857142857143,0.6956521739130435,1403673,4858320,782249,3611504,1263867
641,27,Operations,Synchronized policy enforcement,4450,3400,200,4850,0.0449438202247191,1.4264705882352942,0.643312101910828,3855381,10849621,1377640,135935,3605394
642,27,Process,process_1,4650,4650,1550,750,0.3333333333333333,0.16129032258064516,0.24731182795698925,4013614,8604311,377640,1234345,2701277
643,27,Process,process_2,3650,2850,3700,1000,1.0136986301369864,0.3508771929824561,0.7230769230769231,5417763,1776836,374686,1836956,4847936
644,27,Process,process_3,4050,2050,1350,2100,0.3333333333333333,1.024390243902439,0.5655737704918032,3159191,7466148,1509105,1982238,1404711
645,27,Process,process_4,4250,1250,550,4350,0.12941176470588237,3.48,0.8909090909090909,2407957,5385727,1328315,1931830,5038826
646,27,Process,process_5,3400,4950,3200,150,0.9411764705882353,0.030303030303030304,0.40119760479041916,463841,5551826,87487,154463,6462735
647,27,Process,process_6,3300,4850,2400,3450,0.7272727272727273,0.711340206185567,0.7177914110429447,5060646,1674430,1007446,2756545,584299
648,28,Architecture,Data at rest encryption,2900,4850,2300,4750,0.7931034482758621,0.979381443298969,0.9096774193548387,731610,5713530,106604,1372768,7423563
649,28,Architecture,Data in motion encryption,1100,2350,3050,4100,2.772727272727273,1.7446808510638299,2.072463768115942,872686,4077847,837643,160672,314219
650,28,Architecture,Secure edge access,2050,4800,4700,750,2.292682926829268,0.15625,0.7956204379562044,2199653,2496363,580664,2462812,6959737
651,28,Architecture,Segmentation,4050,3100,4750,400,1.1728395061728396,0.12903225806451613,0.7202797202797203,893986,10904968,145335,179844,4803530
652,28,Architecture,Threat intelligence,1550,4800,2600,4450,1.6774193548387097,0.9270833333333334,1.110236220472441,3009753,1272086,1338909,3599915,4827560
653,28,Architecture,Visibility,3100,4700,2500,4900,0.8064516129032258,1.0425531914893618,0.9487179487179487,2014596,5956362,444588,2602544,4195184
654,28,Hygiene,Access control,1000,2900,650,2250,0.65,0.7758620689655172,0.7435897435897436,1346300,7661161,793254,3289218,2111063
655,28,Hygiene,Configuration control,3550,2400,1700,600,0.4788732394366197,0.25,0.3865546218487395,1372640,5007362,1302392,588996,7977989
656,28,Hygiene,Identity and access management,4100,1500,4950,4250,1.2073170731707317,2.8333333333333335,1.6428571428571428,1799189,9199997,958926,2953540,6035938
657,28,Hygiene,Logging / analytics,2650,1200,3250,4550,1.2264150943396226,3.7916666666666665,2.0259740259740258,4801663,2445016,122483,3293126,3702906
658,28,Hygiene,Strong key management,3700,2000,1700,2750,0.4594594594594595,1.375,0.7807017543859649,3536832,8907489,1566867,1395765,5880027
659,28,Hygiene,Vulnerability scanning,1250,2150,800,700,0.64,0.32558139534883723,0.4411764705882353,4707593,1094015,1740404,3331316,4545528
660,28,Operations,Break & inspect,2050,3300,3950,2550,1.9268292682926829,0.7727272727272727,1.2149532710280373,2577512,6771860,465321,1681977,1429458
661,28,Operations,"EDR, XDR",4950,1750,2250,4950,0.45454545454545453,2.8285714285714287,1.0746268656716418,4857272,2054012,1278240,450926,4935942
662,28,Operations,Real-time analytics,50,1750,2250,1050,45.0,0.6,1.8333333333333333,979533,6159315,1801362,2031008,7071630
663,28,Operations,Sandboxing,1000,3400,4600,3000,4.6,0.8823529411764706,1.7272727272727273,300337,4695781,91865,2176129,267699
664,28,Operations,Security operations oversight,750,1850,1700,4200,2.2666666666666666,2.27027027027027,2.269230769230769,2947834,764980,1553225,513391,2240604
665,28,Operations,Synchronized policy enforcement,4800,4950,3200,2850,0.6666666666666666,0.5757575757575758,0.6205128205128205,580107,4933751,481210,1142187,8005095
666,28,Process,process_1,2100,3250,2300,4900,1.0952380952380953,1.5076923076923077,1.3457943925233644,2467617,5396054,773598,1915186,676033
667,28,Process,process_2,4850,2550,400,4950,0.08247422680412371,1.9411764705882353,0.722972972972973,2854989,1420882,1417605,1703891,2206629
668,28,Process,process_3,3000,4400,3250,3150,1.0833333333333333,0.7159090909090909,0.8648648648648649,474395,6598906,1421004,1914949,1688722
669,28,Process,process_4,2450,300,150,1350,0.061224489795918366,4.5,0.5454545454545454,5086560,5013713,87744,895007,1348704
670,28,Process,process_5,4450,2100,1400,3600,0.3146067415730337,1.7142857142857142,0.7633587786259542,3487410,9027521,208130,3300870,3350494
671,28,Process,process_6,2950,4750,900,1250,0.3050847457627119,0.2631578947368421,0.2792207792207792,5412392,8327811,1281046,1118161,1232430
672,29,Architecture,Data at rest encryption,2900,1700,4400,2650,1.5172413793103448,1.5588235294117647,1.5326086956521738,4284567,9434927,966865,2786416,3771406
673,29,Architecture,Data in motion encryption,750,350,300,100,0.4,0.2857142857142857,0.36363636363636365,671016,5894746,721425,1699568,4328058
674,29,Architecture,Secure edge access,3200,1900,350,100,0.109375,0.05263157894736842,0.08823529411764706,923388,8493376,272042,3266900,3323269
675,29,Architecture,Segmentation,1350,1500,4950,1450,3.6666666666666665,0.9666666666666667,2.245614035087719,1922680,2698036,1365960,1369305,3888874
676,29,Architecture,Threat intelligence,550,4950,1400,2200,2.5454545454545454,0.4444444444444444,0.6545454545454545,1675326,4696036,118219,846029,8179584
677,29,Architecture,Visibility,2350,2050,700,3300,0.2978723404255319,1.6097560975609757,0.9090909090909091,4313605,9748196,1798945,3423248,5695564
678,29,Hygiene,Access control,3150,1550,1900,4750,0.6031746031746031,3.064516129032258,1.4148936170212767,2053190,10259014,566272,1414318,6779530
679,29,Hygiene,Configuration control,1550,4650,800,1900,0.5161290322580645,0.40860215053763443,0.43548387096774194,1986499,10096393,1140385,710829,7700002
680,29,Hygiene,Identity and access management,3800,2400,1350,1950,0.35526315789473684,0.8125,0.532258064516129,1742580,2291177,1527993,1886676,4716513
681,29,Hygiene,Logging / analytics,3000,4950,4000,4250,1.3333333333333333,0.8585858585858586,1.0377358490566038,4098784,1803494,1089885,3698176,7898664
682,29,Hygiene,Strong key management,2400,1400,4200,1500,1.75,1.0714285714285714,1.5,628233,5590220,827483,2528332,2339830
683,29,Hygiene,Vulnerability scanning,3950,4150,3150,1750,0.7974683544303798,0.42168674698795183,0.6049382716049383,581937,5989011,264462,388007,7111671
684,29,Operations,Break & inspect,2300,3400,3900,1100,1.6956521739130435,0.3235294117647059,0.8771929824561403,2305338,4587493,1070521,500060,6622594
685,29,Operations,"EDR, XDR",3250,3250,4500,1200,1.3846153846153846,0.36923076923076925,0.8769230769230769,3205464,4980578,1636337,1550439,1739314
686,29,Operations,Real-time analytics,4150,2350,950,4500,0.2289156626506024,1.9148936170212767,0.8384615384615385,3452065,9343207,1665159,1705358,6156541
687,29,Operations,Sandboxing,4350,2800,1100,550,0.25287356321839083,0.19642857142857142,0.23076923076923078,4899040,4827057,144927,1657764,4715532
688,29,Operations,Security operations oversight,4600,3400,850,2600,0.18478260869565216,0.7647058823529411,0.43125,1125010,6723785,971747,2870228,768142
689,29,Operations,Synchronized policy enforcement,2650,3000,4400,1750,1.6603773584905661,0.5833333333333334,1.0884955752212389,1249866,6108769,560584,570632,1971226
690,29,Process,process_1,2050,2700,100,1750,0.04878048780487805,0.6481481481481481,0.3894736842105263,2793966,1263083,1581717,1835886,6442926
691,29,Process,process_2,1700,3750,4250,3950,2.5,1.0533333333333332,1.5045871559633028,1071809,8383498,117686,791925,7952192
692,29,Process,process_3,3900,150,950,4500,0.24358974358974358,30.0,1.345679012345679,1563362,7253346,595330,1433831,1131660
693,29,Process,process_4,800,1700,2450,4600,3.0625,2.7058823529411766,2.82,1337434,3159168,358365,255468,623563
694,29,Process,process_5,2350,2650,1850,2100,0.7872340425531915,0.7924528301886793,0.79,5358082,6897483,1520642,135003,5663822
695,29,Process,process_6,3350,4250,700,3500,0.208955223880597,0.8235294117647058,0.5526315789473685,1269065,11129915,966637,579592,6240979
696,30,Architecture,Data at rest encryption,4650,850,2000,650,0.43010752688172044,0.7647058823529411,0.4818181818181818,561985,2002710,316706,3486841,3420695
697,30,Architecture,Data in motion encryption,800,2950,2150,1850,2.6875,0.6271186440677966,1.0666666666666667,2810230,9418717,284989,2449049,6392114
698,30,Architecture,Secure edge access,2600,650,3750,2500,1.4423076923076923,3.8461538461538463,1.9230769230769231,4730035,532743,698670,1351436,970559
699,30,Architecture,Segmentation,50,1150,4650,3450,93.0,3.0,6.75,3261043,5721092,1428072,315610,5300902
700,30,Architecture,Threat intelligence,4350,2900,700,50,0.16091954022988506,0.017241379310344827,0.10344827586206896,3830981,1720999,638147,1010310,7633563
701,30,Architecture,Visibility,4850,2450,2400,1650,0.4948453608247423,0.673469387755102,0.5547945205479452,1926002,6310353,79580,922464,7275913
702,30,Hygiene,Access control,3750,1250,3150,450,0.84,0.36,0.72,1606655,4330086,1085966,1938989,5855557
703,30,Hygiene,Configuration control,2250,1250,1400,2250,0.6222222222222222,1.8,1.042857142857143,5005963,7316925,1775942,1368439,3721917
704,30,Hygiene,Identity and access management,1700,1600,2150,3450,1.2647058823529411,2.15625,1.696969696969697,2609256,5690045,846366,1200223,495792
705,30,Hygiene,Logging / analytics,1650,1300,1150,1850,0.696969696969697,1.4230769230769231,1.0169491525423728,5300426,3258602,101629,2320011,5751880
706,30,Hygiene,Strong key management,4800,2050,1900,2600,0.3958333333333333,1.2682926829268293,0.656934306569343,3301765,2032760,635366,958291,992520
707,30,Hygiene,Vulnerability scanning,1950,3100,450,4550,0.23076923076923078,1.467741935483871,0.9900990099009901,570893,6958918,115047,1125280,4396072
708,30,Operations,Break & inspect,4650,2000,4150,550,0.8924731182795699,0.275,0.706766917293233,2204277,8754546,1651796,1756459,6614441
709,30,Operations,"EDR, XDR",550,1150,350,4250,0.6363636363636364,3.6956521739130435,2.7058823529411766,2315629,5131961,152504,1796264,4219523
710,30,Operations,Real-time analytics,2500,1100,2150,2700,0.86,2.4545454545454546,1.3472222222222223,837604,705750,879486,2496475,1311549
711,30,Operations,Sandboxing,2150,3550,3850,1600,1.7906976744186047,0.4507042253521127,0.956140350877193,5326128,2200075,559608,3435365,4658541
712,30,Operations,Security operations oversight,4700,650,3550,2800,0.7553191489361702,4.3076923076923075,1.1869158878504673,1694154,1770640,569585,1800967,4994599
713,30,Operations,Synchronized policy enforcement,700,550,4100,650,5.857142857142857,1.1818181818181819,3.8,4201831,7937182,302746,1388875,2264483
714,30,Process,process_1,2050,1600,3800,700,1.853658536585366,0.4375,1.2328767123287672,4253294,6953553,1536173,3678304,2975200
715,30,Process,process_2,4100,4450,2750,3600,0.6707317073170732,0.8089887640449438,0.7426900584795322,812649,10136732,1318668,2760103,3361308
716,30,Process,process_3,1600,4850,1850,350,1.15625,0.07216494845360824,0.34108527131782945,4443119,4140870,1291469,207392,7748868
717,30,Process,process_4,2300,200,2500,1700,1.0869565217391304,8.5,1.68,3322017,8888376,540306,2270597,5339253
718,30,Process,process_5,2500,750,850,3250,0.34,4.333333333333333,1.2615384615384615,3396551,2736813,1016374,3567837,4041424
719,30,Process,process_6,3000,3400,3850,2050,1.2833333333333334,0.6029411764705882,0.921875,1160963,10984427,1711371,2747817,6783273
720,31,Architecture,Data at rest encryption,4600,1750,1600,3300,0.34782608695652173,1.8857142857142857,0.7716535433070866,1680904,8491328,863141,2606482,1934427
721,31,Architecture,Data in motion encryption,4650,4050,1350,2750,0.2903225806451613,0.6790123456790124,0.47126436781609193,3721001,9455971,65383,1372600,2195359
722,31,Architecture,Secure edge access,1550,3750,2000,450,1.2903225806451613,0.12,0.46226415094339623,2591710,3405356,535445,3633432,5229945
723,31,Architecture,Segmentation,1600,1800,3850,3900,2.40625,2.1666666666666665,2.2794117647058822,3558474,5491292,1778014,2508599,512655
724,31,Architecture,Threat intelligence,3900,2100,3450,450,0.8846153846153846,0.21428571428571427,0.65,3949524,5190850,107199,1705132,1791788
725,31,Architecture,Visibility,3850,4900,1500,1550,0.38961038961038963,0.3163265306122449,0.3485714285714286,4325612,10887897,1476489,1063715,7148486
726,31,Hygiene,Access control,3950,3950,3150,200,0.7974683544303798,0.05063291139240506,0.4240506329113924,3499488,6173289,462932,1326592,7851819
727,31,Hygiene,Configuration control,3450,3550,4200,1500,1.2173913043478262,0.4225352112676056,0.8142857142857143,4100081,2991850,313275,3389196,6296149
728,31,Hygiene,Identity and access management,2850,4250,4500,4300,1.5789473684210527,1.011764705882353,1.2394366197183098,4729347,2777940,1018034,2888151,7123156
729,31,Hygiene,Logging / analytics,1850,1050,2150,3050,1.162162162162162,2.9047619047619047,1.793103448275862,3793098,10276775,692481,313923,2816022
730,31,Hygiene,Strong key management,1200,1600,1650,150,1.375,0.09375,0.6428571428571429,5285639,7293498,1426573,2408078,2590837
731,31,Hygiene,Vulnerability scanning,1550,850,500,2700,0.3225806451612903,3.176470588235294,1.3333333333333333,3222153,6440231,338464,2082974,1220355
732,31,Operations,Break & inspect,3850,2700,4750,2800,1.2337662337662338,1.037037037037037,1.1526717557251909,3016548,1568617,813445,669976,4889177
733,31,Operations,"EDR, XDR",2500,1700,3450,3750,1.38,2.2058823529411766,1.7142857142857142,4627810,9036706,245900,1986885,4265244
734,31,Operations,Real-time analytics,1800,400,600,4050,0.3333333333333333,10.125,2.1136363636363638,5080065,10250227,535392,300236,8147213
735,31,Operations,Sandboxing,3700,3250,3100,3150,0.8378378378378378,0.9692307692307692,0.8992805755395683,2633377,1152093,1341446,710319,4418961
736,31,Operations,Security operations oversight,2350,4600,1250,2400,0.5319148936170213,0.5217391304347826,0.5251798561151079,2451965,7237995,1710835,2124075,2355586
737,31,Operations,Synchronized policy enforcement,4400,1850,2650,4350,0.6022727272727273,2.3513513513513513,1.12,2104660,5261347,211031,2972931,6224882
738,31,Process,process_1,2450,4150,3950,4150,1.6122448979591837,1.0,1.2272727272727273,3247578,3596450,1042742,3395942,4014166
739,31,Process,process_2,1450,400,3150,3700,2.1724137931034484,9.25,3.7027027027027026,4488741,9707655,497832,2566921,3250172
740,31,Process,process_3,4650,4450,3600,4250,0.7741935483870968,0.9550561797752809,0.8626373626373627,474291,2837172,1604095,1752766,3050994
741,31,Process,process_4,850,2950,250,2350,0.29411764705882354,0.7966101694915254,0.6842105263157895,2604363,10816647,882861,727078,5087627
742,31,Process,process_5,4550,1500,1450,1900,0.31868131868131866,1.2666666666666666,0.5537190082644629,1574584,9800907,629945,1023853,3633593
743,31,Process,process_6,4850,3900,2150,3250,0.44329896907216493,0.8333333333333334,0.6171428571428571,2778665,2889982,306284,642646,3406121
744,32,Architecture,Data at rest encryption,4700,3100,350,1700,0.07446808510638298,0.5483870967741935,0.26282051282051283,4506037,1725371,1527645,1071400,7696762
745,32,Architecture,Data in motion encryption,2100,3550,800,750,0.38095238095238093,0.2112676056338028,0.2743362831858407,5330458,4647630,720701,3208233,1767803
746,32,Architecture,Secure edge access,2800,3350,4600,3300,1.6428571428571428,0.9850746268656716,1.2845528455284554,386023,5983455,1577814,2042429,2872033
747,32,Architecture,Segmentation,1000,1050,4050,2250,4.05,2.142857142857143,3.073170731707317,810165,1630012,442365,3360995,3101007
748,32,Architecture,Threat intelligence,550,4850,300,3200,0.5454545454545454,0.6597938144329897,0.6481481481481481,4242565,1123621,321070,1527596,6673824
749,32,Architecture,Visibility,3200,2900,2500,2050,0.78125,0.7068965517241379,0.7459016393442623,3905161,2291177,259703,1409480,3766289
750,32,Hygiene,Access control,2250,4000,500,2400,0.2222222222222222,0.6,0.464,5398608,1651633,327414,658206,4067012
751,32,Hygiene,Configuration control,2850,4900,3150,4000,1.105263157894737,0.8163265306122449,0.9225806451612903,5088162,4154770,1371360,762280,1110642
752,32,Hygiene,Identity and access management,1200,2050,700,1200,0.5833333333333334,0.5853658536585366,0.5846153846153846,769564,9857077,1541156,2273784,7112406
753,32,Hygiene,Logging / analytics,2550,4800,2950,850,1.1568627450980393,0.17708333333333334,0.5170068027210885,215951,9744362,302941,3356763,2711833
754,32,Hygiene,Strong key management,4700,2050,1900,4700,0.40425531914893614,2.292682926829268,0.9777777777777777,2058805,8771627,360748,2688089,4407268
755,32,Hygiene,Vulnerability scanning,4400,1200,4950,4900,1.125,4.083333333333333,1.7589285714285714,4348903,10188992,1623042,1859421,1185845
756,32,Operations,Break & inspect,2050,3750,3750,4850,1.829268292682927,1.2933333333333332,1.4827586206896552,1169583,2363076,812160,2326085,6400749
757,32,Operations,"EDR, XDR",1150,2150,550,2200,0.4782608695652174,1.0232558139534884,0.8333333333333334,720311,4427474,1321342,2008568,5471686
758,32,Operations,Real-time analytics,1000,150,2300,700,2.3,4.666666666666667,2.608695652173913,2362156,5122168,1479995,866520,6460397
759,32,Operations,Sandboxing,3500,4450,3800,850,1.0857142857142856,0.19101123595505617,0.5849056603773585,4967529,5226261,463852,1753535,3524392
760,32,Operations,Security operations oversight,150,1300,50,3700,0.3333333333333333,2.8461538461538463,2.586206896551724,1454407,9133843,916510,2353540,6601102
761,32,Operations,Synchronized policy enforcement,4350,4650,4750,800,1.0919540229885059,0.17204301075268819,0.6166666666666667,1742046,4548639,1737363,2267080,3060999
762,32,Process,process_1,2150,650,1700,4950,0.7906976744186046,7.615384615384615,2.375,1583737,6844365,486902,1912119,6419175
763,32,Process,process_2,150,4500,4000,3950,26.666666666666668,0.8777777777777778,1.7096774193548387,997979,5777279,1712369,3127376,6097360
764,32,Process,process_3,1150,1250,2000,1500,1.7391304347826086,1.2,1.4583333333333333,2840972,10990976,689148,2675847,4415589
765,32,Process,process_4,450,1600,4950,2500,11.0,1.5625,3.6341463414634148,3652425,1980741,80446,1646814,2002985
766,32,Process,process_5,4850,1400,1800,1100,0.3711340206185567,0.7857142857142857,0.464,2901000,1255992,1713230,1575999,3099247
767,32,Process,process_6,3900,2750,2750,700,0.7051282051282052,0.2545454545454545,0.518796992481203,878700,10730959,203675,3263240,6063865
768,33,Architecture,Data at rest encryption,1750,1600,250,4950,0.14285714285714285,3.09375,1.5522388059701493,2384955,3795433,503849,1770202,3580362
769,33,Architecture,Data in motion encryption,4200,250,2800,2800,0.6666666666666666,11.2,1.2584269662921348,2238179,9304385,492401,1607302,3776392
770,33,Architecture,Secure edge access,2000,4250,3950,1250,1.975,0.29411764705882354,0.832,876881,2021889,508757,189517,6890631
771,33,Architecture,Segmentation,4800,300,2450,350,0.5104166666666666,1.1666666666666667,0.5490196078431373,5183120,1965987,1161301,1173165,7715168
772,33,Architecture,Threat intelligence,1450,4100,1500,900,1.0344827586206897,0.21951219512195122,0.43243243243243246,3188536,3479790,253412,1460994,2171865
773,33,Architecture,Visibility,750,3000,2450,800,3.2666666666666666,0.26666666666666666,0.8666666666666667,744458,5948836,1456672,1967861,4938725
774,33,Hygiene,Access control,3950,1950,2750,4950,0.6962025316455697,2.5384615384615383,1.305084745762712,3018050,7939236,159244,1900838,6231734
775,33,Hygiene,Configuration control,4100,300,800,2400,0.1951219512195122,8.0,0.7272727272727273,4243395,7572325,1189194,2453856,7142005
776,33,Hygiene,Identity and access management,300,550,4650,600,15.5,1.0909090909090908,6.176470588235294,2125332,7182065,1043418,2265581,636127
777,33,Hygiene,Logging / analytics,2250,1000,750,2700,0.3333333333333333,2.7,1.0615384615384615,292254,1614035,1794059,2531192,4602960
778,33,Hygiene,Strong key management,3750,3350,4900,2100,1.3066666666666666,0.6268656716417911,0.9859154929577465,3530642,6198892,1298246,3491763,1498099
779,33,Hygiene,Vulnerability scanning,2300,1200,250,3750,0.10869565217391304,3.125,1.1428571428571428,4865000,5455631,1121359,2125425,7007322
780,33,Operations,Break & inspect,600,2750,3050,1800,5.083333333333333,0.6545454545454545,1.4477611940298507,2594350,869823,949629,1233362,7084235
781,33,Operations,"EDR, XDR",3000,1050,1650,3650,0.55,3.4761904761904763,1.308641975308642,1317443,5033318,561612,1763116,5157964
782,33,Operations,Real-time analytics,3100,2100,2800,4150,0.9032258064516129,1.9761904761904763,1.3365384615384615,5203791,902211,142504,1165147,2267232
783,33,Operations,Sandboxing,1650,3600,4450,4850,2.696969696969697,1.3472222222222223,1.7714285714285714,2689406,3111975,819497,2529875,3127783
784,33,Operations,Security operations oversight,1200,3200,4300,300,3.5833333333333335,0.09375,1.0454545454545454,177162,9743475,231664,1557108,4398547
785,33,Operations,Synchronized policy enforcement,3200,900,3900,2150,1.21875,2.388888888888889,1.475609756097561,4991195,3733673,1145551,2659560,729045
786,33,Process,process_1,4300,1200,3950,2600,0.9186046511627907,2.1666666666666665,1.190909090909091,4748997,7818975,1464704,2005183,7479364
787,33,Process,process_2,4850,4200,3900,250,0.8041237113402062,0.05952380952380952,0.4585635359116022,5279025,4172193,1597995,664324,2871055
788,33,Process,process_3,1150,3050,2650,950,2.3043478260869565,0.3114754098360656,0.8571428571428571,723693,8141948,1708955,2673443,8002831
789,33,Process,process_4,1200,4950,3350,2800,2.7916666666666665,0.5656565656565656,1.0,5178657,8170944,621682,2398926,1626056
790,33,Process,process_5,50,3400,3700,1050,74.0,0.3088235294117647,1.3768115942028984,1960998,10944358,828894,995335,6814713
791,33,Process,process_6,750,1800,4700,3450,6.266666666666667,1.9166666666666667,3.196078431372549,2493691,6606736,419454,1122547,8241218
792,34,Architecture,Data at rest encryption,2600,200,1800,650,0.6923076923076923,3.25,0.875,5370556,2460163,237544,2504474,1336217
793,34,Architecture,Data in motion encryption,4750,3250,2100,4550,0.4421052631578947,1.4,0.83125,5335339,10130590,217028,1400743,7949934
794,34,Architecture,Secure edge access,4250,4750,4300,500,1.011764705882353,0.10526315789473684,0.5333333333333333,3587868,1061134,658437,3506976,7494332
795,34,Architecture,Segmentation,3800,1050,1750,2550,0.4605263157894737,2.4285714285714284,0.8865979381443299,1070065,1213309,1629515,1726018,1436742
796,34,Architecture,Threat intelligence,450,4350,4450,100,9.88888888888889,0.022988505747126436,0.9479166666666666,4531906,1372825,1731113,196883,6892391
797,34,Architecture,Visibility,4150,4350,2800,3600,0.6746987951807228,0.8275862068965517,0.7529411764705882,1055584,8658848,1655069,2184910,2085446
